BuildingName,RoomName,BuildingNumber,RoomNumber,ManageDepartment,ActualUse,ClassroomCategorization
참인재관,사생실,E10,1418,기숙사,주거실,
참인재관,사생실,E10,1419,기숙사,주거실,
참인재관,사생실,E10,1420,기숙사,주거실,
참인재관,사생실,E10,1421,기숙사,주거실,
참인재관,사생실,E10,1422,기숙사,주거실,
참인재관,학습실,E10,1423,기숙사,학습실,
참인재관,휴게실,E10,1424,기숙사,휴게실,
참인재관,게스트룸,E10,1501,기숙사,주거실,
참인재관,게스트룸,E10,1502,기숙사,주거실,
참인재관,게스트룸,E10,1503,기숙사,주거실,
참인재관,게스트룸,E10,1504,기숙사,주거실,
참인재관,게스트룸,E10,1505,기숙사,주거실,
참인재관,게스트룸,E10,1506,기숙사,주거실,
참인재관,게스트룸,E10,1507,기숙사,주거실,
참인재관,게스트룸,E10,1508,기숙사,주거실,
참인재관,게스트룸,E10,1509,기숙사,주거실,
참인재관,게스트룸,E10,1510,기숙사,주거실,
참인재관,강당,E10,1511,기숙사,회의실,
참인재관,준비실,E10,1512,기숙사,준비실,
참인재관,물품보관실,E10,1513,기숙사,창고,
참인재관,장비실,E10,1514,기숙사,기기실,
참인재관,사생실,E10,201,기숙사,주거실,
참인재관,사생실,E10,202,기숙사,주거실,
참인재관,사생실,E10,203,기숙사,주거실,
참인재관,사생실,E10,204,기숙사,주거실,
참인재관,사생실,E10,205,기숙사,주거실,
참인재관,사생실,E10,206,기숙사,주거실,
참인재관,사생실,E10,207,기숙사,주거실,
참인재관,사생실,E10,208,기숙사,주거실,
참인재관,사생실,E10,209,기숙사,주거실,
참인재관,사생실,E10,210,기숙사,주거실,
참인재관,사생실,E10,211,기숙사,주거실,
참인재관,사생실,E10,212,기숙사,주거실,
참인재관,세미나실,E10,213,기숙사,세미나실,
참인재관,세미나실,E10,214,기숙사,세미나실,
참인재관,세미나실,E10,215,기숙사,세미나실,
참인재관,강의실,E10,216,기숙사,강의실,
참인재관,세미나실,E10,217,기숙사,세미나실,
참인재관,휴게실,E10,218,기숙사,휴게실,
참인재관,멀티미디어실,E10,219,기숙사,실기실,
참인재관,세미나실,E10,220,기숙사,세미나실,
참인재관,세미나실,E10,221,기숙사,세미나실,
참인재관,사생실,E10,301,기숙사,주거실,
참인재관,사생실,E10,302,기숙사,주거실,
참인재관,사생실,E10,303,기숙사,주거실,
참인재관,사생실,E10,304,기숙사,주거실,
참인재관,사생실,E10,305,기숙사,주거실,
참인재관,사생실,E10,306,기숙사,주거실,
참인재관,사생실,E10,307,기숙사,주거실,
참인재관,사생실,E10,308,기숙사,주거실,
참인재관,사생실,E10,309,기숙사,주거실,
참인재관,사생실,E10,310,기숙사,주거실,
참인재관,사생실,E10,311,기숙사,주거실,
참인재관,사생실,E10,312,기숙사,주거실,
참인재관,사생실,E10,313,기숙사,주거실,
참인재관,사생실,E10,314,기숙사,주거실,
참인재관,사생실,E10,315,기숙사,주거실,
참인재관,사생실,E10,316,기숙사,주거실,
참인재관,사생실,E10,317,기숙사,주거실,
참인재관,사생실,E10,318,기숙사,주거실,
참인재관,사생실,E10,319,기숙사,주거실,
참인재관,사생실,E10,320,기숙사,주거실,
참인재관,사생실,E10,321,기숙사,주거실,
참인재관,사생실,E10,322,기숙사,주거실,
참인재관,학습실,E10,323,기숙사,학습실,
참인재관,휴게실,E10,324,기숙사,휴게실,
참인재관,사생실,E10,401,기숙사,주거실,
참인재관,사생실,E10,402,기숙사,주거실,
참인재관,사생실,E10,403,기숙사,주거실,
참인재관,사생실,E10,404,기숙사,주거실,
참인재관,사생실,E10,405,기숙사,주거실,
참인재관,사생실,E10,406,기숙사,주거실,
참인재관,사생실,E10,407,기숙사,주거실,
참인재관,사생실,E10,408,기숙사,주거실,
참인재관,사생실,E10,409,기숙사,주거실,
참인재관,사생실,E10,410,기숙사,주거실,
참인재관,사생실,E10,411,기숙사,주거실,
참인재관,사생실,E10,412,기숙사,주거실,
참인재관,사생실,E10,413,기숙사,주거실,
참인재관,사생실,E10,414,기숙사,주거실,
참인재관,사생실,E10,415,기숙사,주거실,
참인재관,사생실,E10,416,기숙사,주거실,
참인재관,사생실,E10,417,기숙사,주거실,
참인재관,사생실,E10,418,기숙사,주거실,
참인재관,사생실,E10,419,기숙사,주거실,
참인재관,사생실,E10,420,기숙사,주거실,
참인재관,사생실,E10,421,기숙사,주거실,
참인재관,사생실,E10,422,기숙사,주거실,
참인재관,학습실,E10,423,기숙사,학습실,
참인재관,세미나실(여),E10,424,기숙사,세미나실,
참인재관,사생실,E10,501,기숙사,주거실,
참인재관,사생실,E10,502,기숙사,주거실,
참인재관,사생실,E10,503,기숙사,주거실,
참인재관,사생실,E10,504,기숙사,주거실,
참인재관,사생실,E10,505,기숙사,주거실,
참인재관,사생실,E10,506,기숙사,주거실,
참인재관,사생실,E10,507,기숙사,주거실,
참인재관,사생실,E10,508,기숙사,주거실,
참인재관,사생실,E10,509,기숙사,주거실,
참인재관,사생실,E10,510,기숙사,주거실,
참인재관,사생실,E10,511,기숙사,주거실,
참인재관,사생실,E10,512,기숙사,주거실,
참인재관,사생실,E10,513,기숙사,주거실,
참인재관,사생실,E10,514,기숙사,주거실,
참인재관,사생실,E10,515,기숙사,주거실,
참인재관,사생실,E10,516,기숙사,주거실,
참인재관,사생실,E10,517,기숙사,주거실,
참인재관,사생실,E10,518,기숙사,주거실,
참인재관,사생실,E10,519,기숙사,주거실,
참인재관,사생실,E10,520,기숙사,주거실,
참인재관,사생실,E10,521,기숙사,주거실,
참인재관,부사감실,E10,522,기숙사,주거실,
참인재관,휴게실,E10,523,기숙사,휴게실,
참인재관,물품보관실,E10,524,기숙사,창고,
참인재관,사생실,E10,601,기숙사,주거실,
참인재관,사생실,E10,602,기숙사,주거실,
참인재관,사생실,E10,603,기숙사,주거실,
참인재관,사생실,E10,604,기숙사,주거실,
참인재관,사생실,E10,605,기숙사,주거실,
참인재관,사생실,E10,606,기숙사,주거실,
참인재관,사생실,E10,607,기숙사,주거실,
참인재관,사생실,E10,608,기숙사,주거실,
참인재관,사생실,E10,609,기숙사,주거실,
참인재관,사생실,E10,610,기숙사,주거실,
참인재관,사생실,E10,611,기숙사,주거실,
참인재관,사생실,E10,612,기숙사,주거실,
참인재관,사생실,E10,613,기숙사,주거실,
참인재관,사생실,E10,614,기숙사,주거실,
참인재관,사생실,E10,615,기숙사,주거실,
참인재관,사생실,E10,616,기숙사,주거실,
참인재관,사생실,E10,617,기숙사,주거실,
참인재관,사생실,E10,618,기숙사,주거실,
참인재관,사생실,E10,619,기숙사,주거실,
참인재관,사생실,E10,620,기숙사,주거실,
참인재관,사생실,E10,621,기숙사,주거실,
참인재관,사생실,E10,622,기숙사,주거실,
참인재관,학습실,E10,623,기숙사,학습실,
참인재관,세미나실(여),E10,624,기숙사,세미나실,
참인재관,랜장비실,E10,0624-1,기숙사,기기실,
참인재관,사생실,E10,701,기숙사,주거실,
참인재관,사생실,E10,702,기숙사,주거실,
참인재관,사생실,E10,703,기숙사,주거실,
참인재관,사생실,E10,704,기숙사,주거실,
참인재관,사생실,E10,705,기숙사,주거실,
참인재관,사생실,E10,706,기숙사,주거실,
참인재관,사생실,E10,707,기숙사,주거실,
참인재관,사생실,E10,708,기숙사,주거실,
참인재관,사생실,E10,709,기숙사,주거실,
참인재관,사생실,E10,710,기숙사,주거실,
참인재관,사생실,E10,711,기숙사,주거실,
참인재관,사생실,E10,712,기숙사,주거실,
참인재관,사생실,E10,713,기숙사,주거실,
참인재관,사생실,E10,714,기숙사,주거실,
참인재관,사생실,E10,715,기숙사,주거실,
참인재관,사생실,E10,716,기숙사,주거실,
참인재관,사생실,E10,717,기숙사,주거실,
참인재관,사생실,E10,718,기숙사,주거실,
참인재관,사생실,E10,719,기숙사,주거실,
참인재관,사생실,E10,720,기숙사,주거실,
참인재관,사생실,E10,721,기숙사,주거실,
참인재관,사생실,E10,722,기숙사,주거실,
참인재관,휴게실,E10,723,기숙사,휴게실,
참인재관,물품보관실,E10,724,기숙사,창고,
참인재관,사생실,E10,801,기숙사,주거실,
참인재관,사생실,E10,802,기숙사,주거실,
참인재관,사생실,E10,803,기숙사,주거실,
참인재관,사생실,E10,804,기숙사,주거실,
참인재관,사생실,E10,805,기숙사,주거실,
참인재관,사생실,E10,806,기숙사,주거실,
참인재관,사생실,E10,807,기숙사,주거실,
참인재관,사생실,E10,808,기숙사,주거실,
참인재관,사생실,E10,809,기숙사,주거실,
참인재관,사생실,E10,810,기숙사,주거실,
참인재관,사생실,E10,811,기숙사,주거실,
참인재관,사생실,E10,812,기숙사,주거실,
참인재관,사생실,E10,813,기숙사,주거실,
참인재관,사생실,E10,814,기숙사,주거실,
참인재관,사생실,E10,815,기숙사,주거실,
참인재관,사생실,E10,816,기숙사,주거실,
참인재관,사생실,E10,817,기숙사,주거실,
참인재관,사생실,E10,818,기숙사,주거실,
참인재관,사생실,E10,819,기숙사,주거실,
참인재관,사생실,E10,820,기숙사,주거실,
참인재관,사생실,E10,821,기숙사,주거실,
참인재관,사생실,E10,822,기숙사,주거실,
참인재관,학습실,E10,823,기숙사,학습실,
참인재관,물품보관실,E10,824,기숙사,창고,
참인재관,사생실,E10,901,기숙사,주거실,
참인재관,사생실,E10,902,기숙사,주거실,
참인재관,사생실,E10,903,기숙사,주거실,
참인재관,사생실,E10,904,기숙사,주거실,
참인재관,사생실,E10,905,기숙사,주거실,
참인재관,사생실,E10,906,기숙사,주거실,
참인재관,사생실,E10,907,기숙사,주거실,
참인재관,사생실,E10,908,기숙사,주거실,
참인재관,사생실,E10,909,기숙사,주거실,
참인재관,사생실,E10,910,기숙사,주거실,
참인재관,사생실,E10,911,기숙사,주거실,
참인재관,사생실,E10,912,기숙사,주거실,
참인재관,사생실,E10,913,기숙사,주거실,
참인재관,사생실,E10,914,기숙사,주거실,
참인재관,사생실,E10,915,기숙사,주거실,
참인재관,사생실,E10,916,기숙사,주거실,
참인재관,사생실,E10,917,기숙사,주거실,
참인재관,사생실,E10,918,기숙사,주거실,
참인재관,사생실,E10,919,기숙사,주거실,
참인재관,사생실,E10,920,기숙사,주거실,
참인재관,사생실,E10,921,기숙사,주거실,
참인재관,사생실,E10,922,기숙사,주거실,
참인재관,학습실,E10,923,기숙사,학습실,
참인재관,휴게실,E10,924,기숙사,휴게실,
참인재관,기계실,E10,B101,기숙사,기기실,
참인재관,감시실,E10,B102,기숙사,사무실,
참인재관,팬룸,E10,B103,기숙사,기기실,
참인재관,발전기실,E10,B104,기숙사,기기실,
참인재관,전기실,E10,B105,기숙사,기기실,
참인재관,창고1,E10,B106,기숙사,창고,
참인재관,창고2,E10,B107,기숙사,창고,
성이윤일관,입학사정관팀,E11,101,입학사정관팀,사무실,
성이윤일관,입학상담실,E11,104,입학관리팀,사무실,
성이윤일관,입학부처장실,E11,105,입학관리팀,사무실,
성이윤일관,연구실,E11,106,입학관리팀,연구실,
성이윤일관,입학관리팀,E11,201,입학관리팀,사무실,
성이윤일관,입학상담실,E11,203,입학관리팀,사무실,
성이윤일관,입학특임부총장실,E11,204,입학관리팀,사무실,
성이윤일관,회의실,E11,205,입학관리팀,회의실,
대가빌라1동,원룸,E12,201,총무행정팀,주거실,
대가빌라1동,원룸,E12,202,총무행정팀,주거실,
대가빌라1동,원룸,E12,203,총무행정팀,주거실,
대가빌라1동,원룸,E12,204,총무행정팀,주거실,
대가빌라1동,원룸,E12,205,총무행정팀,주거실,
대가빌라1동,원룸,E12,206,총무행정팀,주거실,
대가빌라1동,원룸,E12,301,총무행정팀,주거실,
대가빌라1동,원룸,E12,302,총무행정팀,주거실,
대가빌라1동,원룸,E12,303,총무행정팀,주거실,
대가빌라1동,원룸,E12,304,총무행정팀,주거실,
대가빌라1동,원룸,E12,305,총무행정팀,주거실,
대가빌라1동,원룸,E12,306,총무행정팀,주거실,
대가빌라1동,원룸,E12,401,총무행정팀,주거실,
대가빌라1동,원룸,E12,402,총무행정팀,주거실,
대가빌라1동,원룸,E12,403,총무행정팀,주거실,
대가빌라1동,원룸,E12,405,총무행정팀,주거실,
대가빌라2동,원룸,E13,201,총무행정팀,주거실,
대가빌라2동,원룸,E13,202,총무행정팀,주거실,
대가빌라2동,원룸,E13,203,총무행정팀,주거실,
대가빌라2동,원룸,E13,204,총무행정팀,주거실,
대가빌라2동,원룸,E13,205,총무행정팀,주거실,
대가빌라2동,원룸,E13,206,총무행정팀,주거실,
대가빌라2동,원룸,E13,207,총무행정팀,주거실,
대가빌라2동,원룸,E13,301,총무행정팀,주거실,
대가빌라2동,원룸,E13,302,총무행정팀,주거실,
대가빌라2동,원룸,E13,303,총무행정팀,주거실,
대가빌라2동,원룸,E13,304,총무행정팀,주거실,
대가빌라2동,원룸,E13,305,총무행정팀,주거실,
대가빌라2동,원룸,E13,306,총무행정팀,주거실,
대가빌라2동,원룸,E13,307,총무행정팀,주거실,
대가빌라2동,원룸,E13,401,총무행정팀,주거실,
대가빌라2동,원룸,E13,402,총무행정팀,주거실,
대가빌라2동,원룸,E13,403,총무행정팀,주거실,
대가빌라2동,원룸,E13,405,총무행정팀,주거실,
대가빌라2동,원룸,E13,406,총무행정팀,주거실,
아마레관,면회실,E3,101,기숙사,면회실,
아마레관,물품보관실(관리동),E3,103,기숙사,창고,
아마레관,물품보관실(관리동),E3,104,기숙사,창고,
아마레관,물품보관실(관리동),E3,105,기숙사,창고,
아마레관,물품보관실(아마레관),E3,106,기숙사,창고,
아마레관,물품보관실(관리동),E3,107,기숙사,창고,
아마레관,CU-V 글로벌 프로그램 연구실,E3,108,기숙사,연구실,연구실
아마레관,창고,E3,111,기숙사,창고,
아마레관,경비실,E3,112,기숙사,수위실,
아마레관,사무실,E3,113,기숙사,사무실,
아마레관,사감거실,E3,114,기숙사,주거실,
아마레관,사감침실,E3,115,기숙사,주거실,
아마레관,휴게실(학생수녀),E3,116,기숙사,휴게실,
아마레관,간이식당1,E3,117,기숙사,식당,강의실
아마레관,간이식당2,E3,118,기숙사,식당,
아마레관,간이식당3,E3,119,기숙사,식당,
아마레관,간이식당4,E3,120,기숙사,식당,
아마레관,간이식당5,E3,121,기숙사,식당,
아마레관,CU-V 글로벌 프로그램 사무실,E3,122,기숙사,사무실,
아마레관,부사감실,E3,123,기숙사,주거실,
아마레관,사생실,E3,201,기숙사,주거실,
아마레관,사생실,E3,202,기숙사,주거실,
아마레관,사생실,E3,203,기숙사,주거실,
아마레관,사생실,E3,204,기숙사,주거실,
아마레관,사생실,E3,205,기숙사,주거실,
아마레관,사생실,E3,206,기숙사,주거실,
아마레관,사생실,E3,207,기숙사,주거실,
아마레관,사생실,E3,208,기숙사,주거실,
아마레관,사생실,E3,209,기숙사,주거실,
아마레관,사생실,E3,210,기숙사,주거실,
아마레관,샤워실,E3,211,기숙사,세면장,
아마레관,탈의실,E3,212,기숙사,탈의실,
아마레관,샤워실,E3,217,기숙사,세면장,
아마레관,탈의실,E3,218,기숙사,탈의실,
아마레관,사생실,E3,219,기숙사,주거실,
아마레관,사생실,E3,220,기숙사,주거실,
아마레관,사생실,E3,221,기숙사,주거실,
아마레관,사생실,E3,222,기숙사,주거실,
아마레관,사생실,E3,223,기숙사,주거실,
아마레관,사생실,E3,224,기숙사,주거실,
아마레관,사생실,E3,225,기숙사,주거실,
아마레관,사생실,E3,226,기숙사,주거실,
아마레관,사생실,E3,227,기숙사,주거실,
아마레관,사생실,E3,228,기숙사,주거실,
아마레관,사생실,E3,229,기숙사,주거실,
아마레관,부사감실,E3,230,기숙사,조교실,
아마레관,휴게실,E3,231,기숙사,휴게실,
아마레관,학습실,E3,232,기숙사,학습실,
아마레관,사생실,E3,301,기숙사,주거실,
아마레관,사생실,E3,302,기숙사,주거실,
아마레관,사생실,E3,303,기숙사,주거실,
아마레관,사생실,E3,304,기숙사,주거실,
아마레관,사생실,E3,305,기숙사,주거실,
아마레관,사생실,E3,306,기숙사,주거실,
아마레관,사생실,E3,307,기숙사,주거실,
아마레관,사생실,E3,308,기숙사,주거실,
아마레관,사생실,E3,309,기숙사,주거실,
아마레관,사생실,E3,310,기숙사,주거실,
아마레관,샤워실,E3,311,기숙사,세면장,
아마레관,탈의실,E3,312,기숙사,탈의실,
아마레관,샤워실,E3,317,기숙사,세면장,
아마레관,탈의실,E3,318,기숙사,탈의실,
아마레관,사생실,E3,319,기숙사,주거실,
아마레관,사생실,E3,320,기숙사,주거실,
아마레관,사생실,E3,321,기숙사,주거실,
아마레관,사생실,E3,322,기숙사,주거실,
아마레관,사생실,E3,323,기숙사,주거실,
아마레관,사생실,E3,324,기숙사,주거실,
아마레관,사생실,E3,325,기숙사,주거실,
아마레관,사생실,E3,326,기숙사,주거실,
아마레관,사생실,E3,327,기숙사,주거실,
아마레관,사생실,E3,328,기숙사,주거실,
아마레관,사생실,E3,329,기숙사,주거실,
아마레관,사생실,E3,330,기숙사,주거실,
아마레관,휴게실,E3,331,기숙사,휴게실,
아마레관,학습실,E3,332,기숙사,학습실,
아마레관,사생실,E3,401,기숙사,주거실,
아마레관,사생실,E3,402,기숙사,주거실,
아마레관,사생실,E3,403,기숙사,주거실,
아마레관,사생실,E3,404,기숙사,주거실,
아마레관,사생실,E3,405,기숙사,주거실,
아마레관,사생실,E3,406,기숙사,주거실,
아마레관,사생실,E3,407,기숙사,주거실,
아마레관,사생실,E3,408,기숙사,주거실,
아마레관,사생실,E3,409,기숙사,주거실,
아마레관,사생실,E3,410,기숙사,주거실,
아마레관,샤워실,E3,411,기숙사,세면장,
아마레관,탈의실,E3,412,기숙사,탈의실,
아마레관,샤워실,E3,417,기숙사,세면장,
아마레관,탈의실,E3,418,기숙사,탈의실,
아마레관,사생실,E3,419,기숙사,주거실,
아마레관,사생실,E3,420,기숙사,주거실,
아마레관,사생실,E3,421,기숙사,주거실,
아마레관,사생실,E3,422,기숙사,주거실,
아마레관,사생실,E3,423,기숙사,주거실,
아마레관,사생실,E3,424,기숙사,주거실,
아마레관,사생실,E3,425,기숙사,주거실,
아마레관,사생실,E3,426,기숙사,주거실,
아마레관,사생실,E3,427,기숙사,주거실,
아마레관,사생실,E3,428,기숙사,주거실,
아마레관,사생실,E3,429,기숙사,주거실,
아마레관,사생실,E3,430,기숙사,주거실,
아마레관,휴게실,E3,431,기숙사,휴게실,
아마레관,학습실,E3,432,기숙사,학습실,
아마레관,용원실,E3,B101,기숙사,휴게실,
아마레관,전기실,E3,B103,기숙사,기기실,
아마레관,공구실,E3,B104,기숙사,작업실,
입시창고,정문B동창고,E33,101,건축안전팀,창고,
관리동,관리숙소,E34,101,입학관리팀,주거실,
관리동,창고,E34,102,입학관리팀,창고,
관리동,창고,E34,103,입학관리팀,창고,
원룸창고,창고,E36,101,건축안전팀,창고,
원룸창고,창고,E36,102,건축안전팀,창고,
기숙사 행정동,학생식당,E4,102,기숙사,식당,
기숙사 행정동,주방,E4,103,기숙사,주방,
기숙사 행정동,영양사실,E4,104,기숙사,식당,
기숙사 행정동,식당사무실,E4,107,기숙사,사무실,
기숙사 행정동,창고,E4,108,기숙사,창고,
기숙사 행정동,창고,E4,109,기숙사,창고,
기숙사 행정동,사감장실,E4,201,기숙사,사무실,
기숙사 행정동,침실,E4,0201-1,기숙사,주거실,
기숙사 행정동,사무실,E4,202,기숙사,사무실,
기숙사 행정동,물품보관실,E4,0202-1,기숙사,창고,
기숙사 행정동,관장실,E4,203,기숙사,회의실,
기숙사 행정동,회의실,E4,204,기숙사,회의실,
기숙사 행정동,창고,E4,205,기숙사,창고,
기숙사 행정동,관장실,E4,206,기숙사,사무실,
기숙사 행정동,침실,E4,0206-1,기숙사,주거실,
기숙사 행정동,성당,E4,208,기숙사,휴게실,
기숙사 행정동,고백실,E4,209,기숙사,사무실,
기숙사 행정동,물품보관실,E4,210,기숙사,창고,
기숙사 행정동,제의실,E4,211,기숙사,탈의실,
기숙사 행정동,LAN실,E4,212,기숙사,기기실,
기숙사 행정동,수녀실,E4,214,기숙사,주거실,
기숙사 행정동,수녀실,E4,215,기숙사,주거실,
기숙사 행정동,샤워실,E4,216,기숙사,세면장,
기숙사 행정동,거실,E4,217,기숙사,주거실,
기숙사 행정동,수녀실,E4,218,기숙사,주거실,
기숙사 행정동,수녀실,E4,219,기숙사,주거실,
기숙사 행정동,수녀실,E4,301,기숙사,휴게실,
기숙사 행정동,수녀실,E4,302,기숙사,휴게실,
기숙사 행정동,수녀실,E4,303,기숙사,휴게실,
기숙사 행정동,수녀실,E4,304,기숙사,휴게실,
기숙사 행정동,사생실,E4,305,기숙사,주거실,
기숙사 행정동,사생실,E4,306,기숙사,주거실,
기숙사 행정동,사생실,E4,307,기숙사,주거실,
기숙사 행정동,사생실,E4,308,기숙사,주거실,
기숙사 행정동,사생실,E4,309,기숙사,주거실,
기숙사 행정동,사생실,E4,310,기숙사,주거실,
기숙사 행정동,간이주방,E4,311,기숙사,주방,
기숙사 행정동,세탁실,E4,0311-1,기숙사,정리실,
기숙사 행정동,공동실,E4,312,기숙사,사무실,
기숙사 행정동,사생실,E4,313,기숙사,주거실,
기숙사 행정동,사생실,E4,314,기숙사,주거실,
기숙사 행정동,사생실,E4,315,기숙사,주거실,
기숙사 행정동,공동실,E4,316,기숙사,사무실,
기숙사 행정동,주방,E4,317,기숙사,주방,
기숙사 행정동,다용도실,E4,318,기숙사,사무실,
기숙사 행정동,세탁실,E4,0318-1,기숙사,정리실,
기숙사 행정동,사무실,E4,B102,,사무실,
기숙사 행정동,창고,E4,B103,,창고,
기숙사 행정동,전기실,E4,B104,,기기실,
기숙사 행정동,보일러실,E4,B105,기숙사,보일러실,
예지관,학습실,E5,101,기숙사,학습실,
예지관,사생실,E5,102,기숙사,주거실,
예지관,사생실,E5,103,기숙사,주거실,
예지관,사생실,E5,104,기숙사,주거실,
예지관,사생실,E5,105,기숙사,주거실,
예지관,사생실,E5,106,기숙사,주거실,
예지관,사생실,E5,107,기숙사,주거실,
예지관,휴게실,E5,108,기숙사,휴게실,
예지관,사생실,E5,109,기숙사,주거실,
예지관,사생실,E5,110,기숙사,주거실,
예지관,사생실,E5,111,기숙사,주거실,
예지관,세탁실,E5,114,기숙사,정리실,
예지관,샤워실,E5,115,기숙사,세면장,
예지관,관리동직원,E5,116,기숙사,조교실,
예지관,사생실,E5,117,기숙사,주거실,
예지관,사생실,E5,118,기숙사,주거실,
예지관,사생실,E5,119,기숙사,주거실,
예지관,사생실,E5,120,기숙사,주거실,
예지관,사생실,E5,121,기숙사,주거실,
예지관,사생실,E5,122,기숙사,주거실,
예지관,사생실,E5,123,기숙사,주거실,
예지관,사생실,E5,124,기숙사,주거실,
예지관,사생실,E5,125,기숙사,주거실,
예지관,사생실,E5,126,기숙사,주거실,
예지관,세탁실,E5,129,기숙사,정리실,
예지관,샤워실,E5,130,기숙사,세면장,
예지관,면회실,E5,131,기숙사,면회실,
예지관,컴퓨터실,E5,132,기숙사,실습실,
예지관,샤워실,E5,133,기숙사,세면장,
예지관,세탁실,E5,134,기숙사,정리실,
예지관,사생실,E5,137,기숙사,주거실,
예지관,사생실,E5,138,기숙사,주거실,
예지관,사생실,E5,139,기숙사,주거실,
예지관,사생실,E5,140,기숙사,주거실,
예지관,사생실,E5,141,기숙사,주거실,
예지관,사생실,E5,142,기숙사,주거실,
예지관,사생실,E5,143,기숙사,주거실,
예지관,사감실,E5,144,기숙사,사무실,
예지관,사감실,E5,145,기숙사,사무실,
예지관,사무실,E5,146,기숙사,사무실,
예지관,경비실,E5,147,기숙사,수위실,
예지관,사생실,E5,201,기숙사,주거실,
예지관,사생실,E5,202,기숙사,주거실,
예지관,사생실,E5,203,기숙사,주거실,
예지관,사생실,E5,204,기숙사,주거실,
예지관,사생실,E5,205,기숙사,주거실,
예지관,사생실,E5,206,기숙사,주거실,
예지관,사생실,E5,207,기숙사,주거실,
예지관,사생실,E5,208,기숙사,주거실,
예지관,사생실,E5,209,기숙사,주거실,
예지관,사생실,E5,210,기숙사,주거실,
예지관,세탁실,E5,213,기숙사,정리실,
예지관,샤워실,E5,214,기숙사,세면장,
예지관,학습실,E5,215,기숙사,학습실,
예지관,휴게실,E5,216,기숙사,휴게실,
예지관,샤워실,E5,217,기숙사,세면장,
예지관,세탁실,E5,218,기숙사,정리실,
예지관,사생실,E5,221,기숙사,주거실,
예지관,사생실,E5,222,기숙사,주거실,
예지관,사생실,E5,223,기숙사,주거실,
예지관,사생실,E5,224,기숙사,주거실,
예지관,사생실,E5,225,기숙사,주거실,
예지관,사생실,E5,226,기숙사,주거실,
예지관,사생실,E5,227,기숙사,주거실,
예지관,사생실,E5,228,기숙사,주거실,
예지관,사생실,E5,229,기숙사,주거실,
예지관,사생실,E5,230,기숙사,주거실,
예지관,부사감실,E5,231,기숙사,주거실,
예지관,간이식당,E5,232,기숙사,식당,
예지관,사생실,E5,301,기숙사,주거실,
예지관,사생실,E5,302,기숙사,주거실,
예지관,사생실,E5,303,기숙사,주거실,
예지관,사생실,E5,304,기숙사,주거실,
예지관,사생실,E5,305,기숙사,주거실,
예지관,사생실,E5,306,기숙사,주거실,
예지관,사생실,E5,307,기숙사,주거실,
예지관,사생실,E5,308,기숙사,주거실,
예지관,사생실,E5,309,기숙사,주거실,
예지관,사생실,E5,310,기숙사,주거실,
예지관,세탁실,E5,313,기숙사,정리실,
예지관,샤워실,E5,314,기숙사,세면장,
예지관,학습실,E5,315,기숙사,학습실,
예지관,휴게실,E5,316,기숙사,휴게실,
예지관,샤워실,E5,317,기숙사,세면장,
예지관,세탁실,E5,318,기숙사,정리실,
예지관,사생실,E5,321,기숙사,주거실,
예지관,사생실,E5,322,기숙사,주거실,
예지관,사생실,E5,323,기숙사,주거실,
예지관,사생실,E5,324,기숙사,주거실,
예지관,사생실,E5,325,기숙사,주거실,
예지관,사생실,E5,326,기숙사,주거실,
예지관,사생실,E5,327,기숙사,주거실,
예지관,사생실,E5,328,기숙사,주거실,
예지관,사생실,E5,329,기숙사,주거실,
예지관,사생실,E5,330,기숙사,주거실,
예지관,세미나실,E5,331,기숙사,세미나실,세미나실
예지관,lan실,E5,332,기숙사,기기실,
예지관,사생실,E5,401,기숙사,주거실,
예지관,사생실,E5,402,기숙사,주거실,
예지관,사생실,E5,403,기숙사,주거실,
예지관,사생실,E5,404,기숙사,주거실,
예지관,사생실,E5,405,기숙사,주거실,
예지관,사생실,E5,406,기숙사,주거실,
예지관,사생실,E5,407,기숙사,주거실,
예지관,사생실,E5,408,기숙사,주거실,
예지관,사생실,E5,409,기숙사,주거실,
예지관,사생실,E5,410,기숙사,주거실,
예지관,세탁실,E5,413,기숙사,정리실,
예지관,샤워실,E5,414,기숙사,세면장,
예지관,학습실,E5,415,기숙사,학습실,
예지관,휴게실,E5,416,기숙사,휴게실,
예지관,샤워실,E5,417,기숙사,세면장,
예지관,세탁실,E5,418,기숙사,정리실,
예지관,사생실,E5,421,기숙사,주거실,
예지관,사생실,E5,422,기숙사,주거실,
예지관,사생실,E5,423,기숙사,주거실,
예지관,사생실,E5,424,기숙사,주거실,
예지관,사생실,E5,425,기숙사,주거실,
예지관,사생실,E5,426,기숙사,주거실,
예지관,사생실,E5,427,기숙사,주거실,
예지관,사생실,E5,428,기숙사,주거실,
예지관,사생실,E5,429,기숙사,주거실,
예지관,사생실,E5,430,기숙사,주거실,
예지관,부사감실,E5,431,기숙사,조교실,
예지관,간이식당,E5,432,기숙사,식당,
예지관,사생실,E5,501,기숙사,주거실,
예지관,사생실,E5,502,기숙사,주거실,
예지관,사생실,E5,503,기숙사,주거실,
예지관,사생실,E5,504,기숙사,주거실,
예지관,사생실,E5,505,기숙사,주거실,
예지관,사생실,E5,506,기숙사,주거실,
예지관,사생실,E5,507,기숙사,주거실,
예지관,사생실,E5,508,기숙사,주거실,
예지관,사생실,E5,509,기숙사,주거실,
